Date,Close,High,Low,Open,Volume
2021-07-01,344.48455810546900,344.9897564637460,342.648303353147,343.99878018998000,29290000
2021-07-02,348.43878173828100,348.7593821022510,346.1458946628320,346.37905856390000,32727200
2021-07-06,349.9447021484380,350.22646164532900,346.349933662475,349.041162328563,38842400
2021-07-07,350.68304443359400,352.4415578919640,348.7302079739390,352.14037799464300,35265200
2021-07-08,348.56512451171900,349.4200985088240,344.33887976392400,345.6213111100470,50890000
2021-07-09,350.7413635253910,351.2174163723200,347.39920925212600,347.98214865318900,35184500
2021-07-12,352.11126708984400,352.56789950313200,350.56646727183500,352.140412577946,25717700
2021-07-13,352.11126708984400,355.07450042851500,351.2562932394710,351.73234609498500,39723000
2021-07-14,352.7427673339840,355.0939157390000,351.91693898364900,354.45268536048800,35336400
2021-07-15,350.2652893066410,352.85935636038900,348.26388671366400,352.6553379425300,53391600
2021-07-16,347.4283752441410,352.1015564750910,347.0785997230480,351.12027558621300,47262000
2021-07-19,344.5816650390630,345.0771382727000,342.0264688643930,343.97927561366500,64404600
2021-07-20,348.5845642089840,350.0321730725410,343.73647990399600,345.5144438789270,42183700
2021-07-21,351.2757263183590,351.2757263183590,347.9335718645990,348.1570403811090,30259900
2021-07-22,353.5978088378910,353.60750423595300,351.47979427948200,351.47979427948200,30252200
2021-07-23,357.72686767578100,358.0085975181970,353.5686099185460,354.91905710150700,31960800
2021-07-26,358.00860595703100,358.3972520169590,356.17238081686000,357.0370501062760,28438100
2021-07-27,354.06402587890600,357.7462301719110,349.91549383976500,357.7462301719110,57933100
2021-07-28,355.4242858886720,356.998231370159,352.90795963703100,355.2008470048350,42066200
2021-07-29,356.0556640625,357.2215128523190,354.8606401446540,354.8606401446540,25672500
2021-07-30,354.2001037597660,354.78304316743000,352.10153968189200,352.13068516979900,36484600
2021-08-02,354.2292175292970,356.44436336044900,353.5199711877010,355.86142400498200,27334100
2021-08-03,356.3763732910160,356.4929552406910,351.7031923611630,354.8898941335920,35558500
2021-08-04,356.8912658691410,357.84340112520600,355.2299139305760,356.33747200644400,29602200
